ts_code,trade_date,open,high,low,close,vol,amount,pre_close,change,pct_chg,next_trade_date,name,industry,market,list_date,delist_date
001285.SZ,20260224,58.84,58.84,58.84,58.84,0.0,0.0,58.84,0.0,0.0,20260225,瑞立科密,汽车配件,主板,20250930,
001285.SZ,20260225,58.84,58.84,58.84,58.84,0.0,0.0,58.84,0.0,0.0,20260226,瑞立科密,汽车配件,主板,20250930,
001285.SZ,20260226,58.84,58.84,58.84,58.84,0.0,0.0,58.84,0.0,0.0,20260227,瑞立科密,汽车配件,主板,20250930,
001285.SZ,20260227,58.84,58.84,58.84,58.84,0.0,0.0,58.84,0.0,0.0,20260302,瑞立科密,汽车配件,主板,20250930,
001285.SZ,20260302,58.84,58.84,58.84,58.84,0.0,0.0,58.84,0.0,0.0,20260303,瑞立科密,汽车配件,主板,20250930,
001331.SZ,20251205,14.75,14.75,14.75,14.75,0.0,0.0,14.75,0.0,0.0,20251208,胜通能源,供气供热,主板,20220908,
001331.SZ,20251208,14.75,14.75,14.75,14.75,0.0,0.0,14.75,0.0,0.0,20251209,胜通能源,供气供热,主板,20220908,
001331.SZ,20251209,14.75,14.75,14.75,14.75,0.0,0.0,14.75,0.0,0.0,20251210,胜通能源,供气供热,主板,20220908,
001331.SZ,20251210,14.75,14.75,14.75,14.75,0.0,0.0,14.75,0.0,0.0,20251211,胜通能源,供气供热,主板,20220908,
001331.SZ,20251211,14.75,14.75,14.75,14.75,0.0,0.0,14.75,0.0,0.0,20251212,胜通能源,供气供热,主板,20220908,
001331.SZ,20251230,46.31,46.31,46.31,46.31,0.0,0.0,46.31,0.0,0.0,20251231,胜通能源,供气供热,主板,20220908,
001331.SZ,20251231,46.31,46.31,46.31,46.31,0.0,0.0,46.31,0.0,0.0,20260105,胜通能源,供气供热,主板,20220908,
001331.SZ,20260105,46.31,46.31,46.31,46.31,0.0,0.0,46.31,0.0,0.0,20260106,胜通能源,供气供热,主板,20220908,
002036.SZ,20251218,11.59,11.59,11.59,11.59,0.0,0.0,11.59,0.0,0.0,20251219,联创电子,元器件,主板,20040903,
002036.SZ,20251219,11.59,11.59,11.59,11.59,0.0,0.0,11.59,0.0,0.0,20251222,联创电子,元器件,主板,20040903,
002036.SZ,20251222,11.59,11.59,11.59,11.59,0.0,0.0,11.59,0.0,0.0,20251223,联创电子,元器件,主板,20040903,
002036.SZ,20251223,11.59,11.59,11.59,11.59,0.0,0.0,11.59,0.0,0.0,20251224,联创电子,元器件,主板,20040903,
002036.SZ,20251224,11.59,11.59,11.59,11.59,0.0,0.0,11.59,0.0,0.0,20251225,联创电子,元器件,主板,20040903,
002049.SZ,20251230,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20251231,紫光国微,半导体,主板,20050606,
002049.SZ,20251231,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260105,紫光国微,半导体,主板,20050606,
002049.SZ,20260105,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260106,紫光国微,半导体,主板,20050606,
002049.SZ,20260106,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260107,紫光国微,半导体,主板,20050606,
002049.SZ,20260107,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260108,紫光国微,半导体,主板,20050606,
002049.SZ,20260108,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260109,紫光国微,半导体,主板,20050606,
002049.SZ,20260109,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260112,紫光国微,半导体,主板,20050606,
002049.SZ,20260112,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260113,紫光国微,半导体,主板,20050606,
002049.SZ,20260113,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260114,紫光国微,半导体,主板,20050606,
002049.SZ,20260114,78.81,78.81,78.81,78.81,0.0,0.0,78.81,0.0,0.0,20260115,紫光国微,半导体,主板,20050606,
002052.SZ,20250616,10.24,10.24,10.24,10.24,0.0,0.0,10.24,0.0,0.0,20250617,同洲电子,家用电器,主板,20060627,
002064.SZ,20241029,8.11,8.11,8.11,8.11,0.0,0.0,8.11,0.0,0.0,20241030,华峰化学,化纤,主板,20060823,
002064.SZ,20241030,8.11,8.11,8.11,8.11,0.0,0.0,8.11,0.0,0.0,20241031,华峰化学,化纤,主板,20060823,
002064.SZ,20241031,8.11,8.11,8.11,8.11,0.0,0.0,8.11,0.0,0.0,20241101,华峰化学,化纤,主板,20060823,
002064.SZ,20241101,8.11,8.11,8.11,8.11,0.0,0.0,8.11,0.0,0.0,20241104,华峰化学,化纤,主板,20060823,
002086.SZ,20240611,2.57,2.57,2.57,2.57,0.0,0.0,2.57,0.0,0.0,20240612,东方海洋,渔业,主板,20061128,
002090.SZ,20250721,11.07,11.07,11.07,11.07,0.0,0.0,11.07,0.0,0.0,20250722,金智科技,电气设备,主板,20061208,
002090.SZ,20250722,11.07,11.07,11.07,11.07,0.0,0.0,11.07,0.0,0.0,20250723,金智科技,电气设备,主板,20061208,
002092.SZ,20250519,5.09,5.09,5.09,5.09,0.0,0.0,5.09,0.0,0.0,20250520,中泰化学,化工原料,主板,20061208,
002114.SZ,20250528,7.19,7.19,7.19,7.19,0.0,0.0,7.19,0.0,0.0,20250529,罗平锌电,铅锌,主板,20070215,
002114.SZ,20250529,7.19,7.19,7.19,7.19,0.0,0.0,7.19,0.0,0.0,20250530,罗平锌电,铅锌,主板,20070215,
002114.SZ,20250530,7.19,7.19,7.19,7.19,0.0,0.0,7.19,0.0,0.0,20250603,罗平锌电,铅锌,主板,20070215,
002114.SZ,20250603,7.19,7.19,7.19,7.19,0.0,0.0,7.19,0.0,0.0,20250604,罗平锌电,铅锌,主板,20070215,
002123.SZ,20250102,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250103,梦网科技,互联网,主板,20070328,
002123.SZ,20250103,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250106,梦网科技,互联网,主板,20070328,
002123.SZ,20250106,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250107,梦网科技,互联网,主板,20070328,
002123.SZ,20250107,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250108,梦网科技,互联网,主板,20070328,
002123.SZ,20250108,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250109,梦网科技,互联网,主板,20070328,
002123.SZ,20250109,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250110,梦网科技,互联网,主板,20070328,
002123.SZ,20250110,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250113,梦网科技,互联网,主板,20070328,
002123.SZ,20250113,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250114,梦网科技,互联网,主板,20070328,
002123.SZ,20250114,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250115,梦网科技,互联网,主板,20070328,
002123.SZ,20250115,10.81,10.81,10.81,10.81,0.0,0.0,10.81,0.0,0.0,20250116,梦网科技,互联网,主板,20070328,
002128.SZ,20250506,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250507,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250507,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250508,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250508,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250509,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250509,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250512,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250512,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250513,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250513,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250514,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250514,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250515,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250515,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250516,电投能源,煤炭开采,主板,20070418,
002128.SZ,20250516,17.85,17.85,17.85,17.85,0.0,0.0,17.85,0.0,0.0,20250519,电投能源,煤炭开采,主板,20070418,
002131.SZ,20260116,10.4,10.4,10.4,10.4,0.0,0.0,10.4,0.0,0.0,20260119,利欧股份,互联网,主板,20070427,
002131.SZ,20260119,10.4,10.4,10.4,10.4,0.0,0.0,10.4,0.0,0.0,20260120,利欧股份,互联网,主板,20070427,
002131.SZ,20260120,10.4,10.4,10.4,10.4,0.0,0.0,10.4,0.0,0.0,20260121,利欧股份,互联网,主板,20070427,
002153.SZ,20250422,8.94,8.94,8.94,8.94,0.0,0.0,8.94,0.0,0.0,20250423,石基信息,软件服务,主板,20070813,
002153.SZ,20250423,8.94,8.94,8.94,8.94,0.0,0.0,8.94,0.0,0.0,20250424,石基信息,软件服务,主板,20070813,
002153.SZ,20250424,8.94,8.94,8.94,8.94,0.0,0.0,8.94,0.0,0.0,20250425,石基信息,软件服务,主板,20070813,
002155.SZ,20260112,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260113,湖南黄金,黄金,主板,20070816,
002155.SZ,20260113,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260114,湖南黄金,黄金,主板,20070816,
002155.SZ,20260114,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260115,湖南黄金,黄金,主板,20070816,
002155.SZ,20260115,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260116,湖南黄金,黄金,主板,20070816,
002155.SZ,20260116,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260119,湖南黄金,黄金,主板,20070816,
002155.SZ,20260119,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260120,湖南黄金,黄金,主板,20070816,
002155.SZ,20260120,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260121,湖南黄金,黄金,主板,20070816,
002155.SZ,20260121,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260122,湖南黄金,黄金,主板,20070816,
002155.SZ,20260122,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260123,湖南黄金,黄金,主板,20070816,
002155.SZ,20260123,22.97,22.97,22.97,22.97,0.0,0.0,22.97,0.0,0.0,20260126,湖南黄金,黄金,主板,20070816,
002157.SZ,20240611,3.29,3.29,3.29,3.29,0.0,0.0,3.29,0.0,0.0,20240612,正邦科技,农业综合,主板,20070817,
002166.SZ,20251210,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251211,莱茵生物,中成药,主板,20070913,
002166.SZ,20251211,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251212,莱茵生物,中成药,主板,20070913,
002166.SZ,20251212,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251215,莱茵生物,中成药,主板,20070913,
002166.SZ,20251215,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251216,莱茵生物,中成药,主板,20070913,
002166.SZ,20251216,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251217,莱茵生物,中成药,主板,20070913,
002166.SZ,20251217,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251218,莱茵生物,中成药,主板,20070913,
002166.SZ,20251218,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251219,莱茵生物,中成药,主板,20070913,
002166.SZ,20251219,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251222,莱茵生物,中成药,主板,20070913,
002166.SZ,20251222,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251223,莱茵生物,中成药,主板,20070913,
002166.SZ,20251223,8.7,8.7,8.7,8.7,0.0,0.0,8.7,0.0,0.0,20251224,莱茵生物,中成药,主板,20070913,
002169.SZ,20250929,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20250930,智光电气,电气设备,主板,20070919,
002169.SZ,20250930,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251009,智光电气,电气设备,主板,20070919,
002169.SZ,20251009,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251010,智光电气,电气设备,主板,20070919,
002169.SZ,20251010,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251013,智光电气,电气设备,主板,20070919,
002169.SZ,20251013,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251014,智光电气,电气设备,主板,20070919,
002169.SZ,20251014,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251015,智光电气,电气设备,主板,20070919,
002169.SZ,20251015,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251016,智光电气,电气设备,主板,20070919,
002169.SZ,20251016,8.03,8.03,8.03,8.03,0.0,0.0,8.03,0.0,0.0,20251017,智光电气,电气设备,主板,20070919,
002176.SZ,20250722,7.74,7.74,7.74,7.74,0.0,0.0,7.74,0.0,0.0,20250723,江特电机,小金属,主板,20071012,
002176.SZ,20250723,7.74,7.74,7.74,7.74,0.0,0.0,7.74,0.0,0.0,20250724,江特电机,小金属,主板,20071012,
002176.SZ,20250724,7.74,7.74,7.74,7.74,0.0,0.0,7.74,0.0,0.0,20250725,江特电机,小金属,主板,20071012,
002176.SZ,20250725,7.74,7.74,7.74,7.74,0.0,0.0,7.74,0.0,0.0,20250728,江特电机,小金属,主板,20071012,
002176.SZ,20250728,7.74,7.74,7.74,7.74,0.0,0.0,7.74,0.0,0.0,20250729,江特电机,小金属,主板,20071012,
002185.SZ,20250925,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20250926,华天科技,半导体,主板,20071120,
002185.SZ,20250926,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20250929,华天科技,半导体,主板,20071120,
002185.SZ,20250929,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20250930,华天科技,半导体,主板,20071120,
002185.SZ,20250930,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251009,华天科技,半导体,主板,20071120,
002185.SZ,20251009,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251010,华天科技,半导体,主板,20071120,
002185.SZ,20251010,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251013,华天科技,半导体,主板,20071120,
002185.SZ,20251013,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251014,华天科技,半导体,主板,20071120,
002185.SZ,20251014,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251015,华天科技,半导体,主板,20071120,
002185.SZ,20251015,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251016,华天科技,半导体,主板,20071120,
002185.SZ,20251016,11.78,11.78,11.78,11.78,0.0,0.0,11.78,0.0,0.0,20251017,华天科技,半导体,主板,20071120,
002197.SZ,20251223,9.71,9.71,9.71,9.71,0.0,0.0,9.71,0.0,0.0,20251224,证通电子,IT设备,主板,20071218,
002208.SZ,20240909,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240910,合肥城建,区域地产,主板,20080128,
002208.SZ,20240910,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240911,合肥城建,区域地产,主板,20080128,
002208.SZ,20240911,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240912,合肥城建,区域地产,主板,20080128,
002208.SZ,20240912,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240913,合肥城建,区域地产,主板,20080128,
002208.SZ,20240913,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240918,合肥城建,区域地产,主板,20080128,
002208.SZ,20240918,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240919,合肥城建,区域地产,主板,20080128,
002208.SZ,20240919,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240920,合肥城建,区域地产,主板,20080128,
002208.SZ,20240920,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240923,合肥城建,区域地产,主板,20080128,
002208.SZ,20240923,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240924,合肥城建,区域地产,主板,20080128,
002208.SZ,20240924,5.03,5.03,5.03,5.03,0.0,0.0,5.03,0.0,0.0,20240925,合肥城建,区域地产,主板,20080128,
002217.SZ,20241230,2.51,2.51,2.51,2.51,0.0,0.0,2.51,0.0,0.0,20241231,合力泰,元器件,主板,20080220,
002217.SZ,20250623,2.14,2.14,2.14,2.14,0.0,0.0,2.14,0.0,0.0,20250624,合力泰,元器件,主板,20080220,
002235.SZ,20251201,9.29,9.29,9.29,9.29,0.0,0.0,9.29,0.0,0.0,20251202,安妮股份,造纸,主板,20080516,
002235.SZ,20251202,9.29,9.29,9.29,9.29,0.0,0.0,9.29,0.0,0.0,20251203,安妮股份,造纸,主板,20080516,
002235.SZ,20251203,9.29,9.29,9.29,9.29,0.0,0.0,9.29,0.0,0.0,20251204,安妮股份,造纸,主板,20080516,
002235.SZ,20251204,9.29,9.29,9.29,9.29,0.0,0.0,9.29,0.0,0.0,20251205,安妮股份,造纸,主板,20080516,
002235.SZ,20251205,9.29,9.29,9.29,9.29,0.0,0.0,9.29,0.0,0.0,20251208,安妮股份,造纸,主板,20080516,
002251.SZ,20240801,3.2,3.2,3.2,3.2,0.0,0.0,3.2,0.0,0.0,20240802,步步高,超市连锁,主板,20080619,
002251.SZ,20241015,2.94,2.94,2.94,2.94,0.0,0.0,2.94,0.0,0.0,20241016,步步高,超市连锁,主板,20080619,
002251.SZ,20250418,4.57,4.57,4.57,4.57,0.0,0.0,4.57,0.0,0.0,20250421,步步高,超市连锁,主板,20080619,
002252.SZ,20241223,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20241224,上海莱士,生物制药,主板,20080623,
002252.SZ,20241224,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20241225,上海莱士,生物制药,主板,20080623,
002252.SZ,20241225,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20241226,上海莱士,生物制药,主板,20080623,
002252.SZ,20241226,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20241227,上海莱士,生物制药,主板,20080623,
002252.SZ,20241227,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20241230,上海莱士,生物制药,主板,20080623,
002252.SZ,20241230,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20241231,上海莱士,生物制药,主板,20080623,
002252.SZ,20241231,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20250102,上海莱士,生物制药,主板,20080623,
002252.SZ,20250102,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20250103,上海莱士,生物制药,主板,20080623,
002252.SZ,20250103,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20250106,上海莱士,生物制药,主板,20080623,
002252.SZ,20250106,7.22,7.22,7.22,7.22,0.0,0.0,7.22,0.0,0.0,20250107,上海莱士,生物制药,主板,20080623,
002277.SZ,20241127,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241128,友阿股份,百货,主板,20090717,
002277.SZ,20241128,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241129,友阿股份,百货,主板,20090717,
002277.SZ,20241129,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241202,友阿股份,百货,主板,20090717,
002277.SZ,20241202,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241203,友阿股份,百货,主板,20090717,
002277.SZ,20241203,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241204,友阿股份,百货,主板,20090717,
002277.SZ,20241204,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241205,友阿股份,百货,主板,20090717,
002277.SZ,20241205,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241206,友阿股份,百货,主板,20090717,
002277.SZ,20241206,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241209,友阿股份,百货,主板,20090717,
002277.SZ,20241209,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241210,友阿股份,百货,主板,20090717,
002277.SZ,20241210,3.35,3.35,3.35,3.35,0.0,0.0,3.35,0.0,0.0,20241211,友阿股份,百货,主板,20090717,
002309.SZ,20241111,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241112,中利集团,电气设备,主板,20091127,
002309.SZ,20241112,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241113,中利集团,电气设备,主板,20091127,
002309.SZ,20241113,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241114,中利集团,电气设备,主板,20091127,
002309.SZ,20241114,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241115,中利集团,电气设备,主板,20091127,
002309.SZ,20241115,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241118,中利集团,电气设备,主板,20091127,
002309.SZ,20241118,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241119,中利集团,电气设备,主板,20091127,
002309.SZ,20241119,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241120,中利集团,电气设备,主板,20091127,
002309.SZ,20241120,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241121,中利集团,电气设备,主板,20091127,
002309.SZ,20241121,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241122,中利集团,电气设备,主板,20091127,
002309.SZ,20241122,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241125,中利集团,电气设备,主板,20091127,
002309.SZ,20241125,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241126,中利集团,电气设备,主板,20091127,
002309.SZ,20241126,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241127,中利集团,电气设备,主板,20091127,
002309.SZ,20241127,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241128,中利集团,电气设备,主板,20091127,
002309.SZ,20241128,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241129,中利集团,电气设备,主板,20091127,
002309.SZ,20241129,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241202,中利集团,电气设备,主板,20091127,
002309.SZ,20241202,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241203,中利集团,电气设备,主板,20091127,
002309.SZ,20241203,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241204,中利集团,电气设备,主板,20091127,
002309.SZ,20241204,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241205,中利集团,电气设备,主板,20091127,
002309.SZ,20241205,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241206,中利集团,电气设备,主板,20091127,
002309.SZ,20241206,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241209,中利集团,电气设备,主板,20091127,
002309.SZ,20241209,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241210,中利集团,电气设备,主板,20091127,
002309.SZ,20241210,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241211,中利集团,电气设备,主板,20091127,
002309.SZ,20241211,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241212,中利集团,电气设备,主板,20091127,
002309.SZ,20241212,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241213,中利集团,电气设备,主板,20091127,
002309.SZ,20241213,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241216,中利集团,电气设备,主板,20091127,
002309.SZ,20241216,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241217,中利集团,电气设备,主板,20091127,
002309.SZ,20241217,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241218,中利集团,电气设备,主板,20091127,
002309.SZ,20241218,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241219,中利集团,电气设备,主板,20091127,
002309.SZ,20241219,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241220,中利集团,电气设备,主板,20091127,
002309.SZ,20241220,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241223,中利集团,电气设备,主板,20091127,
002309.SZ,20241223,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241224,中利集团,电气设备,主板,20091127,
002309.SZ,20241224,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241225,中利集团,电气设备,主板,20091127,
002309.SZ,20241225,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241226,中利集团,电气设备,主板,20091127,
002309.SZ,20241226,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241227,中利集团,电气设备,主板,20091127,
002309.SZ,20241227,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241230,中利集团,电气设备,主板,20091127,
002309.SZ,20241230,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20241231,中利集团,电气设备,主板,20091127,
002309.SZ,20241231,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20250102,中利集团,电气设备,主板,20091127,
002309.SZ,20250102,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20250103,中利集团,电气设备,主板,20091127,
002309.SZ,20250103,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20250106,中利集团,电气设备,主板,20091127,
002309.SZ,20250106,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20250107,中利集团,电气设备,主板,20091127,
002309.SZ,20250107,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20250108,中利集团,电气设备,主板,20091127,
002309.SZ,20250108,2.44,2.44,2.44,2.44,0.0,0.0,2.44,0.0,0.0,20250109,中利集团,电气设备,主板,20091127,
002309.SZ,20250603,2.76,2.76,2.76,2.76,0.0,0.0,2.76,0.0,0.0,20250604,中利集团,电气设备,主板,20091127,
002309.SZ,20250708,3.68,3.68,3.68,3.68,0.0,0.0,3.68,0.0,0.0,20250709,中利集团,电气设备,主板,20091127,
002310.SZ,20241227,2.05,2.05,2.05,2.05,0.0,0.0,2.05,0.0,0.0,20241230,东方新能,新型电力,主板,20091127,
002310.SZ,20250528,2.14,2.14,2.14,2.14,0.0,0.0,2.14,0.0,0.0,20250529,东方新能,新型电力,主板,20091127,
002326.SZ,20260209,28.77,28.77,28.77,28.77,0.0,0.0,28.77,0.0,0.0,20260210,永太科技,化工原料,主板,20091222,
002326.SZ,20260210,28.77,28.77,28.77,28.77,0.0,0.0,28.77,0.0,0.0,20260211,永太科技,化工原料,主板,20091222,
002326.SZ,20260211,28.77,28.77,28.77,28.77,0.0,0.0,28.77,0.0,0.0,20260212,永太科技,化工原料,主板,20091222,
002326.SZ,20260212,28.77,28.77,28.77,28.77,0.0,0.0,28.77,0.0,0.0,20260213,永太科技,化工原料,主板,20091222,
