ts_code,name,industry,market,list_date,avg_amount,days,liquidity_rank,rank_start,rank_end
301312.SZ,智立方,专用机械,创业板,20220711,276782.1057833333,60,1850,20251120,20260213
688368.SH,晶丰明源,半导体,科创板,20191014,276668.94645,60,1851,20251120,20260213
300031.SZ,宝通科技,互联网,创业板,20091225,276668.0944333333,60,1852,20251120,20260213
002099.SZ,海翔药业,化学制药,主板,20061226,276634.4018,60,1853,20251120,20260213
000727.SZ,冠捷科技,元器件,主板,19970520,276509.8389833333,60,1854,20251120,20260213
603608.SH,天创时尚,服饰,主板,20160218,276470.6687636364,55,1855,20251120,20260213
603829.SH,洛凯股份,电气设备,主板,20171017,276360.66755,60,1856,20251120,20260213
688617.SH,惠泰医疗,医疗保健,科创板,20210107,275893.51905,60,1857,20251120,20260213
688277.SH,天智航-U,医疗保健,科创板,20200707,275721.3455,60,1858,20251120,20260213
000048.SZ,京基智农,农业综合,主板,19941101,275588.99786666664,60,1859,20251120,20260213
002254.SZ,泰和新材,化纤,主板,20080625,275434.6786,60,1860,20251120,20260213
603039.SH,DR泛微网,软件服务,主板,20170113,275075.9853333333,60,1861,20251120,20260213
000881.SZ,中广核技,化工原料,主板,19980902,274584.43926666665,60,1862,20251120,20260213
002649.SZ,博彦科技,软件服务,主板,20120106,274369.2271666667,60,1863,20251120,20260213
301073.SZ,君亭酒店,酒店餐饮,创业板,20210930,274107.1013090909,55,1864,20251120,20260213
300217.SZ,东方电热,家用电器,创业板,20110518,273966.67613333336,60,1865,20251120,20260213
301155.SZ,海力风电,电气设备,创业板,20211124,273794.58910000004,60,1866,20251120,20260213
688155.SH,先惠技术,电气设备,科创板,20200811,273794.1438666667,60,1867,20251120,20260213
688798.SH,艾为电子,半导体,科创板,20210816,273445.0865,60,1868,20251120,20260213
688003.SH,天准科技,专用机械,科创板,20190722,273416.63636666664,60,1869,20251120,20260213
688039.SH,当虹科技,软件服务,科创板,20191211,273220.00299999997,60,1870,20251120,20260213
300940.SZ,南极光,元器件,创业板,20210203,272994.80438333336,60,1871,20251120,20260213
688805.SH,健信超导,医疗保健,科创板,20251224,272867.61875,36,1872,20251120,20260213
301040.SZ,中环海陆,机械基件,创业板,20210803,272189.21616666665,60,1873,20251120,20260213
600970.SH,中材国际,建筑工程,主板,20050412,271716.61553333333,60,1874,20251120,20260213
002296.SZ,辉煌科技,通信设备,主板,20090929,271394.61103333335,60,1875,20251120,20260213
300227.SZ,光韵达,专用机械,创业板,20110608,270758.07695,60,1876,20251120,20260213
002860.SZ,星帅尔,家用电器,主板,20170412,270648.8675333333,60,1877,20251120,20260213
600060.SH,海信视像,家用电器,主板,19970422,270549.70225,60,1878,20251120,20260213
688062.SH,迈威生物-U,生物制药,科创板,20220118,270356.95625,60,1879,20251120,20260213
301218.SZ,华是科技,软件服务,创业板,20220307,270296.6541818182,55,1880,20251120,20260213
600517.SH,国网英大,多元金融,主板,20031010,270221.71603333333,60,1881,20251120,20260213
300443.SZ,金雷股份,电气设备,创业板,20150422,269986.6985,60,1882,20251120,20260213
688188.SH,柏楚电子,专用机械,科创板,20190808,269699.2464333333,60,1883,20251120,20260213
000895.SZ,双汇发展,食品,主板,19981210,269616.66616666666,60,1884,20251120,20260213
603399.SH,永杉锂业,小金属,主板,20120824,269448.38971666666,60,1885,20251120,20260213
300363.SZ,博腾股份,化学制药,创业板,20140129,269355.84969999996,60,1886,20251120,20260213
600858.SH,银座股份,百货,主板,19940506,269274.0140166667,60,1887,20251120,20260213
600933.SH,爱柯迪,汽车配件,主板,20171117,269227.90821666666,60,1888,20251120,20260213
300711.SZ,广哈通信,通信设备,创业板,20171101,269213.16469999996,60,1889,20251120,20260213
600390.SH,五矿资本,多元金融,主板,20010115,269122.88958333334,60,1890,20251120,20260213
300707.SZ,威唐工业,汽车配件,创业板,20171010,268972.11235,60,1891,20251120,20260213
300403.SZ,汉宇集团,家用电器,创业板,20141030,268908.07528333337,60,1892,20251120,20260213
601599.SH,浙文影业,纺织,主板,20110527,268625.8701333333,60,1893,20251120,20260213
600389.SH,江山股份,农药化肥,主板,20010110,268152.00255000003,60,1894,20251120,20260213
002673.SZ,西部证券,证券,主板,20120503,268093.1739,60,1895,20251120,20260213
688146.SH,中船特气,半导体,科创板,20230421,267620.27455,60,1896,20251120,20260213
603730.SH,岱美股份,汽车配件,主板,20170728,267499.50628333335,60,1897,20251120,20260213
603068.SH,博通集成,半导体,主板,20190415,267458.5821666667,60,1898,20251120,20260213
603505.SH,金石资源,化工原料,主板,20170503,267350.4644666667,60,1899,20251120,20260213
688065.SH,凯赛生物,化工原料,科创板,20200812,266900.29675,60,1900,20251120,20260213
688266.SH,泽璟制药-U,生物制药,科创板,20200123,266758.1955333333,60,1901,20251120,20260213
600649.SH,城投控股,区域地产,主板,19930518,266202.69381666667,60,1902,20251120,20260213
300735.SZ,光弘科技,元器件,创业板,20171229,266119.5608833333,60,1903,20251120,20260213
300539.SZ,横河精密,塑料,创业板,20160830,265798.7954666667,60,1904,20251120,20260213
002248.SZ,华东数控,机床制造,主板,20080612,265668.10431666666,60,1905,20251120,20260213
600233.SH,圆通速递,仓储物流,主板,20000608,265618.4353833333,60,1906,20251120,20260213
600843.SH,上工申贝,纺织机械,主板,19940311,265403.10151666665,60,1907,20251120,20260213
000049.SZ,德赛电池,电气设备,主板,19950320,265296.35781666666,60,1908,20251120,20260213
300399.SZ,天利科技,互联网,创业板,20141009,265250.5004,60,1909,20251120,20260213
603456.SH,九洲药业,医疗保健,主板,20141010,265022.96183333336,60,1910,20251120,20260213
688260.SH,昀冢科技,元器件,科创板,20210406,264964.27986666665,60,1911,20251120,20260213
300632.SZ,光莆股份,半导体,创业板,20170406,264956.8662,60,1912,20251120,20260213
600273.SH,嘉化能源,化工原料,主板,20030627,264733.92068333336,60,1913,20251120,20260213
600546.SH,山煤国际,煤炭开采,主板,20030731,264648.2645666667,60,1914,20251120,20260213
000951.SZ,中国重汽,汽车整车,主板,19991125,264354.5833666667,60,1915,20251120,20260213
600886.SH,国投电力,水力发电,主板,19960118,264270.68433333334,60,1916,20251120,20260213
600354.SH,敦煌种业,种植业,主板,20040115,264155.0854,60,1917,20251120,20260213
001296.SZ,长江材料,其他建材,主板,20211224,264090.5202166667,60,1918,20251120,20260213
000952.SZ,广济药业,化学制药,主板,19991112,263993.8878833333,60,1919,20251120,20260213
002134.SZ,天津普林,元器件,主板,20070516,263969.4777,60,1920,20251120,20260213
000708.SZ,中信特钢,特种钢,主板,19970326,263946.40091666667,60,1921,20251120,20260213
300584.SZ,海辰药业,化学制药,创业板,20170112,263660.5025666667,60,1922,20251120,20260213
300185.SZ,通裕重工,工程机械,创业板,20110308,263644.0025333333,60,1923,20251120,20260213
301626.SZ,苏州天脉,元器件,创业板,20241024,263529.6386,60,1924,20251120,20260213
600782.SH,新钢股份,普钢,主板,19961225,263433.10403333337,60,1925,20251120,20260213
600153.SH,建发股份,仓储物流,主板,19980616,263257.84485,60,1926,20251120,20260213
301066.SZ,万事利,纺织,创业板,20210922,262610.94925,60,1927,20251120,20260213
002345.SZ,潮宏基,服饰,主板,20100128,262595.8666333333,60,1928,20251120,20260213
600674.SH,川投能源,水力发电,主板,19930924,262557.3835,60,1929,20251120,20260213
301127.SZ,武汉天源,环境保护,创业板,20211230,262465.38885,60,1930,20251120,20260213
603939.SH,益丰药房,医药商业,主板,20150217,262308.7780333333,60,1931,20251120,20260213
300537.SZ,广信材料,染料涂料,创业板,20160830,262261.67788333335,60,1932,20251120,20260213
002052.SZ,同洲电子,家用电器,主板,20060627,262125.49998333334,60,1933,20251120,20260213
301029.SZ,怡合达,专用机械,创业板,20210723,261819.6551,60,1934,20251120,20260213
600801.SH,华新建材,水泥,主板,19940103,261728.41573333333,60,1935,20251120,20260213
002370.SZ,亚太药业,化学制药,主板,20100316,260854.5071,60,1936,20251120,20260213
600645.SH,中源协和,医疗保健,主板,19930504,260575.52318333334,60,1937,20251120,20260213
603121.SH,华培动力,汽车配件,主板,20190111,260565.7301016949,59,1938,20251120,20260213
000680.SZ,山推股份,工程机械,主板,19970122,260553.04038333334,60,1939,20251120,20260213
000955.SZ,欣龙控股,纺织,主板,19991209,260375.00286666668,60,1940,20251120,20260213
605060.SH,联德股份,机械基件,主板,20210301,260223.17616666667,60,1941,20251120,20260213
301213.SZ,观想科技,软件服务,创业板,20211206,259671.62322,50,1942,20251120,20260213
600741.SH,华域汽车,汽车配件,主板,19960826,259633.98779999997,60,1943,20251120,20260213
300720.SZ,海川智能,电器仪表,创业板,20171106,259603.47566666667,60,1944,20251120,20260213
