experiment_id,group_type,scenario_id,cost_case,capital,participation_cap,slippage_bp,avg_fill_ratio,partial_fill_count,zero_fill_count,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,filter_id,ref_method,filter_capital
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.16724137931034483,0,483,97,0,483,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.3611912367787948,482,1,97,482,1,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.2655172413793103,0,426,154,0,426,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.517804037267043,425,1,154,425,1,0,0,F0_no_capacity_filter,none,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.029310344827586206,0,563,17,0,563,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.14223607563225318,563,0,17,563,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.12931034482758622,0,505,75,0,505,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.30478691577658223,505,0,75,505,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.19310344827586207,0,468,112,0,468,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.40230352264708275,468,0,112,468,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.3,0,406,174,0,406,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.5723221115676524,406,0,174,406,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.029310344827586206,0,563,17,0,563,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.14223607563225318,563,0,17,563,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.12931034482758622,0,505,75,0,505,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.30478691577658223,505,0,75,505,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.19310344827586207,0,468,112,0,468,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.40230352264708275,468,0,112,468,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.3,0,406,174,0,406,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.5723221115676524,406,0,174,406,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.04655172413793104,0,553,27,0,553,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.19924894774349153,553,0,27,553,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.1879310344827586,0,471,109,0,471,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.4208325204469654,471,0,109,471,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.28793103448275864,0,413,167,0,413,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.5443812363039192,413,0,167,413,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.4689655172413793,0,308,272,0,308,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.7224492307924314,308,0,272,308,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.04655172413793104,0,553,27,0,553,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.19924894774349153,553,0,27,553,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.1879310344827586,0,471,109,0,471,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.4208325204469654,471,0,109,471,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.28793103448275864,0,413,167,0,413,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.5443812363039192,413,0,167,413,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.4689655172413793,0,308,272,0,308,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.7224492307924314,308,0,272,308,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.08275862068965517,0,532,48,0,532,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.30068770401885725,532,0,48,532,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.3,0,406,174,0,406,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.5924171208714036,406,0,174,406,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.4517241379310345,0,318,262,0,318,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.7379129144615949,318,0,262,318,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.753448275862069,0,143,437,0,143,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.8968834637527544,143,0,437,143,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.08275862068965517,0,532,48,0,532,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.30068770401885725,532,0,48,532,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.3,0,406,174,0,406,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.5924171208714036,406,0,174,406,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.4517241379310345,0,318,262,0,318,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.7379129144615949,318,0,262,318,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.753448275862069,0,143,437,0,143,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.8968834637527544,143,0,437,143,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.17758620689655172,0,477,103,0,477,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.5385366486481526,477,0,103,477,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.6758620689655173,0,188,392,0,188,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.8837607177422024,188,0,392,188,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.8586206896551725,0,82,498,0,82,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.9574971040846945,82,0,498,82,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
