scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,experiment_id,group_type,single_ticket_participation_median,single_ticket_participation_p90,single_ticket_participation_p99,filtered_removed_candidates_total,days_below_top10,avg_candidates_after_filter,min_candidates_after_filter,avg_selected_per_day,filter_id,ref_method,filter_capital,filter_threshold
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.13968588840128093,-0.0025115285839966248,0.41379310344827586,0.41379310344827586,-0.13173927934303797,0.7968108195754563,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.03509851325304554,20260306,-0.0372625811253431,-0.16885774582462154,-0.20125921703924088,-0.22651080470056928,580,0,0,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,True,True,False,False,False,-0.07040350006502472,-0.0011787915871319054,0.4224137931034483,0.4827586206896552,-0.10890417029883992,0.8983766176733093,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.03653028558227649,20260306,-0.035922980336536826,-0.10316513384578108,-0.14054188383467958,-0.16980394096138363,580,0,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.05833032447579495,0.1855929037510543,0.6485314690811236,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,True,True,False,True,True,-0.0109332248140388,-0.00018458377523022934,0.4583333333333333,0.29310344827586204,-0.025501786277564276,0.8527552359434653,0.5364093137254902,580,58,10.0,0.08275862068965517,0,532,20260512,0.007270638513665717,20260302,-0.010402270022517313,-0.01807246496787218,-0.029456297999288283,-0.03908581322784099,48,0,532,0,0,20260226,20260402,26,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.009099649174552133,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,True,True,True,True,True,-0.036551732610643706,-0.0006284355375389659,0.43448275862068964,0.41379310344827586,-0.046407675754346234,0.847990702714655,0.5364093137254902,580,58,10.0,0.30068770401885725,532,0,20260407,0.012673830461605123,20260402,-0.013220468232491822,-0.048609494579128554,-0.06693416331940982,-0.0789196642954485,48,532,0,0,0,20260224,20260320,19,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.01,0.01,0.010000000000000002,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,True,True,False,True,True,-0.0448320893600328,-0.0007667902051736143,0.4482758620689655,0.3793103448275862,-0.0456064228261408,0.830763237792966,0.5364093137254902,580,58,10.0,0.3,0,406,20260324,0.01469413389970251,20260224,-0.0202201920657351,-0.05866420359696167,-0.08259135792691719,-0.101783052131167,174,0,406,0,0,20260224,20260318,17,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.020798276619107665,0.029360764417718475,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,True,True,True,True,True,-0.06666875994174959,-0.0011479521953776915,0.43275862068965515,0.4482758620689655,-0.08560258553065214,0.8530155879406047,0.5364093137254902,580,58,10.0,0.5924171208714036,406,0,20260407,0.026297128493160273,20260306,-0.028229996392673783,-0.09058379474510025,-0.11714444926249679,-0.13355696356093216,174,406,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.03,0.030000000000000002,0.030000000000000006,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,True,True,False,True,True,-0.05449727741125143,-0.0009297592046234061,0.4351145038167939,0.43103448275862066,-0.07782600346134305,0.8537712292599938,0.5364093137254902,580,58,10.0,0.4517241379310345,0,318,20260407,0.024259971734751428,20260306,-0.024845666004838694,-0.07689185491903505,-0.10222159863646596,-0.11952841124859359,262,0,318,0,0,20260225,20260402,27,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.03483555323644579,0.047342300425637474,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,True,True,True,True,True,-0.07868841691254624,-0.0013571395879458357,0.42931034482758623,0.4482758620689655,-0.10222969853754671,0.8560630456361353,0.5364093137254902,580,58,10.0,0.7379129144615949,318,0,20260407,0.030836532666140653,20260306,-0.033174077464426674,-0.10624861082039161,-0.13455602805995792,-0.15363487834821954,262,318,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.049999999999999996,0.05,0.05000000000000001,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,True,True,False,True,True,-0.09632175378294328,-0.0016778747150942171,0.42105263157894735,0.4827586206896552,-0.12119057496733654,0.8289773373456918,0.5364093137254902,580,58,10.0,0.753448275862069,0,143,20260407,0.033183058140998575,20260306,-0.04198206052038742,-0.12534546603673458,-0.15628787513148945,-0.1791890419044162,437,0,143,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.025832528974589507,0.07845527712473863,0.09820645029241493,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,True,True,True,True,True,-0.08840298268533309,-0.0015209639192176152,0.42931034482758623,0.46551724137931033,-0.11755702569387394,0.8621283243417733,0.5364093137254902,580,58,10.0,0.8968834637527544,143,0,20260407,0.03545133337110939,20260306,-0.03787439765267305,-0.11961384573547373,-0.15396819232515446,-0.17878777374576116,437,143,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.05833032447579495,0.1,0.10000000000000002,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.02386672464056505,0.0004861903345302594,0.44482758620689655,0.5344827586206896,-0.0841551968587837,1.0454883339004302,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.038209260379087874,20260306,-0.03436929838891471,-0.013814686774500484,-0.05793124214557577,-0.09317274138462217,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.0338423207953058,-0.0005140472971279845,0.4413793103448276,0.5172413793103449,-0.0986957372741738,0.9542423251072706,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.03717130904922494,20260306,-0.03533468919127358,-0.06846856370297072,-0.10835825327053494,-0.1399946233753293,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.08829874304051255,-0.0015132864385126637,0.4241379310344828,0.4827586206896552,-0.11335478709365898,0.8716587906178347,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.036134393857450056,20260306,-0.03629911628931267,-0.12009362649830357,-0.15608607944672892,-0.18439903305365746,580,0,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.13968588840128093,-0.0025115285839966248,0.41379310344827586,0.41379310344827586,-0.13173927934303797,0.7968108195754563,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.03509851325304554,20260306,-0.0372625811253431,-0.16885774582462154,-0.20125921703924088,-0.22651080470056928,580,0,0,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,True,True,False,False,False,-0.07040350006502472,-0.0011787915871319054,0.4224137931034483,0.4827586206896552,-0.10890417029883992,0.8983766176733093,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.03653028558227649,20260306,-0.035922980336536826,-0.10316513384578108,-0.14054188383467958,-0.16980394096138363,580,0,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.05833032447579495,0.1855929037510543,0.6485314690811236,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,True,True,False,True,True,-0.0109332248140388,-0.00018458377523022934,0.4583333333333333,0.29310344827586204,-0.025501786277564276,0.8527552359434653,0.5364093137254902,580,58,10.0,0.08275862068965517,0,532,20260512,0.007270638513665717,20260302,-0.010402270022517313,-0.01807246496787218,-0.029456297999288283,-0.03908581322784099,48,0,532,0,0,20260226,20260402,26,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.009099649174552133,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,True,True,True,True,True,-0.036551732610643706,-0.0006284355375389659,0.43448275862068964,0.41379310344827586,-0.046407675754346234,0.847990702714655,0.5364093137254902,580,58,10.0,0.30068770401885725,532,0,20260407,0.012673830461605123,20260402,-0.013220468232491822,-0.048609494579128554,-0.06693416331940982,-0.0789196642954485,48,532,0,0,0,20260224,20260320,19,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.01,0.01,0.010000000000000002,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,True,True,False,True,True,-0.0448320893600328,-0.0007667902051736143,0.4482758620689655,0.3793103448275862,-0.0456064228261408,0.830763237792966,0.5364093137254902,580,58,10.0,0.3,0,406,20260324,0.01469413389970251,20260224,-0.0202201920657351,-0.05866420359696167,-0.08259135792691719,-0.101783052131167,174,0,406,0,0,20260224,20260318,17,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.020798276619107665,0.029360764417718475,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,True,True,True,True,True,-0.06666875994174959,-0.0011479521953776915,0.43275862068965515,0.4482758620689655,-0.08560258553065214,0.8530155879406047,0.5364093137254902,580,58,10.0,0.5924171208714036,406,0,20260407,0.026297128493160273,20260306,-0.028229996392673783,-0.09058379474510025,-0.11714444926249679,-0.13355696356093216,174,406,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.03,0.030000000000000002,0.030000000000000006,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,True,True,False,True,True,-0.05449727741125143,-0.0009297592046234061,0.4351145038167939,0.43103448275862066,-0.07782600346134305,0.8537712292599938,0.5364093137254902,580,58,10.0,0.4517241379310345,0,318,20260407,0.024259971734751428,20260306,-0.024845666004838694,-0.07689185491903505,-0.10222159863646596,-0.11952841124859359,262,0,318,0,0,20260225,20260402,27,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.03483555323644579,0.047342300425637474,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,True,True,True,True,True,-0.07868841691254624,-0.0013571395879458357,0.42931034482758623,0.4482758620689655,-0.10222969853754671,0.8560630456361353,0.5364093137254902,580,58,10.0,0.7379129144615949,318,0,20260407,0.030836532666140653,20260306,-0.033174077464426674,-0.10624861082039161,-0.13455602805995792,-0.15363487834821954,262,318,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.049999999999999996,0.05,0.05000000000000001,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,True,True,False,True,True,-0.09632175378294328,-0.0016778747150942171,0.42105263157894735,0.4827586206896552,-0.12119057496733654,0.8289773373456918,0.5364093137254902,580,58,10.0,0.753448275862069,0,143,20260407,0.033183058140998575,20260306,-0.04198206052038742,-0.12534546603673458,-0.15628787513148945,-0.1791890419044162,437,0,143,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.025832528974589507,0.07845527712473863,0.09820645029241493,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,True,True,True,True,True,-0.08840298268533309,-0.0015209639192176152,0.42931034482758623,0.46551724137931033,-0.11755702569387394,0.8621283243417733,0.5364093137254902,580,58,10.0,0.8968834637527544,143,0,20260407,0.03545133337110939,20260306,-0.03787439765267305,-0.11961384573547373,-0.15396819232515446,-0.17878777374576116,437,143,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.05833032447579495,0.1,0.10000000000000002,62675,0,1859.1379310344828,1361,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.03
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,-0.12860049880433122,-0.0022438573216345013,0.41379310344827586,0.4482758620689655,-0.13971581943944378,0.8255213537351244,0.5252414867292208,580,58,10.0,1.0,0,0,20260407,0.04163369701756307,20260306,-0.05229580920936081,-0.16343000068960323,-0.204672520905806,-0.23672713668183365,580,0,0,0,0,20260224,20260320,19,F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,122607,0,825.8275862068965,530,10.0,F4_order_lte_1pct_ref_amount,A_tail,5000000,0.01
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.17771590825857375,-0.0032413655838838583,0.4051724137931034,0.41379310344827586,-0.16903681840257412,0.7588109835752639,0.5252414867292208,580,58,10.0,1.0,0,0,20260407,0.04059232210182151,20260306,-0.053243277954523674,-0.20979227476851747,-0.24724477192452143,-0.2761369267972743,580,0,0,0,0,20260224,20260519,57,F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,122607,0,825.8275862068965,530,10.0,F4_order_lte_1pct_ref_amount,A_tail,5000000,0.01
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.22406305290089445,-0.004237878080461006,0.39482758620689656,0.39655172413793105,-0.2143029296701262,0.6978281326313448,0.5252414867292208,580,58,10.0,1.0,0,0,20260407,0.03955198674177305,20260306,-0.054189800886115205,-0.253585239607791,-0.28753827636236307,-0.3135119401717964,580,0,0,0,0,20260224,20260519,57,F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,122607,0,825.8275862068965,530,10.0,F4_order_lte_1pct_ref_amount,A_tail,5000000,0.01
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.2677979763607441,-0.005233396301661056,0.38448275862068965,0.39655172413793105,-0.2571032859170086,0.6420496539913905,0.5252414867292208,580,58,10.0,1.0,0,0,20260407,0.03851268938158503,20260306,-0.05513537941967063,-0.2949512980190263,-0.3256750231175073,-0.34895724931856453,580,0,0,0,0,20260224,20260519,57,F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,122607,0,825.8275862068965,530,10.0,F4_order_lte_1pct_ref_amount,A_tail,5000000,0.01
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,True,True,False,False,False,-0.1964618392762495,-0.0036375103676909953,0.4,0.39655172413793105,-0.1873731558420565,0.7339148420825645,0.5252414867292208,580,58,10.0,1.0,0,0,20260407,0.04027586914638844,20260306,-0.053555456135508675,-0.2275720464581149,-0.26370432854976855,-0.29141296846668274,580,0,0,0,0,20260224,20260519,57,F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,0.02074135679599247,0.05884553907124691,0.15522425995770478,122607,0,825.8275862068965,530,10.0,F4_order_lte_1pct_ref_amount,A_tail,5000000,0.01
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,True,True,False,True,True,-0.028573138195146175,-0.0004875751788743451,0.4174757281553398,0.3448275862068966,-0.031889048767911876,0.8285383990276605,0.5252414867292208,580,58,10.0,0.17758620689655172,0,477,20260417,0.016621738591309443,20260325,-0.012583271130812711,-0.04445594174395684,-0.06267396681301207,-0.07396438666092464,103,0,477,0,0,20260224,20260331,26,F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,0.0,0.005804009077134138,0.009583409258091402,122607,0,825.8275862068965,530,10.0,F4_order_lte_1pct_ref_amount,A_tail,5000000,0.01
