model_id,split,industry,trade_count,avg_trade_return,median_trade_return,trade_win_rate,positive_trade_return_sum,negative_trade_return_sum,avg_score,trade_profit_factor
ridge_conditional_industry_ablation,research_holdout,互联网,20,-0.02332223944877221,-0.0286562327025357,0.35,0.4322601303915121,-0.8987049193669563,0.0057072947,0.48098115530066776
ridge_conditional_industry_ablation,research_holdout,家居用品,32,0.001263901244525821,-0.00031171273138852484,0.5,0.7275487829441893,-0.6871039431193631,0.0058442354,1.0588627677512836
ridge_conditional_industry_ablation,research_holdout,全国地产,2,-0.004770387965162326,-0.004770387965162326,0.5,0.0071258907363420665,-0.01666666666666672,0.005566095,0.42755344418052266
ridge_conditional_industry_ablation,research_holdout,染料涂料,8,0.014803432240549669,0.012442203134759522,0.875,0.12398301347995289,-0.005555555555555536,0.005701127,22.3169424263916
ridge_conditional_industry_ablation,research_holdout,服饰,1,0.20181405895691595,0.20181405895691595,1.0,0.20181405895691595,0.0,0.0056475336,
ridge_conditional_industry_ablation,research_holdout,林业,1,0.025316455696202445,0.025316455696202445,1.0,0.025316455696202445,0.0,0.0056476877,
ridge_conditional_industry_ablation,research_holdout,饲料,5,0.026568922602917034,-0.02896995708154504,0.4,0.28218858584416173,-0.14934397282957657,0.0058567408,1.889521086774492
ridge_conditional_industry_ablation,research_holdout,铝,1,0.021608643457383003,0.021608643457383003,1.0,0.021608643457383003,0.0,0.005557348,
ridge_conditional_industry_ablation,research_holdout,供气供热,2,0.0282329800295672,0.0282329800295672,1.0,0.0564659600591344,0.0,0.005507921,
ridge_conditional_industry_ablation,research_holdout,化纤,5,0.01871542493039129,-0.005826050769870972,0.4,0.1826414235049214,-0.08906429885296496,0.0056222253,2.050669301359927
ridge_conditional_industry_ablation,research_holdout,航空,12,0.0008019964660340625,0.010516821821680122,0.5833333333333334,0.3577538849748252,-0.34812992738241644,0.0059970324,1.0276447292675213
ridge_conditional_industry_ablation,research_holdout,农业综合,78,-0.006934336152218616,-0.005231469384200049,0.44871794871794873,1.2464450914790033,-1.7873233113520552,0.0061548627,0.6973808731538929
ridge_conditional_industry_ablation,research_holdout,机床制造,14,-0.017683429104434427,-0.011343608758417278,0.35714285714285715,0.06047546916859692,-0.3080434766306789,0.0062306076,0.19632121358344
ridge_conditional_industry_ablation,research_holdout,仓储物流,2,0.01627965667294451,0.01627965667294451,1.0,0.03255931334588902,0.0,0.0056424923,
ridge_conditional_industry_ablation,research_holdout,农药化肥,14,-0.017631492233698,-0.014179031137034004,0.5,0.1008337374684054,-0.3476746287401774,0.0059244246,0.29002328364822966
ridge_conditional_industry_ablation,research_holdout,广告包装,21,0.003947212594645853,0.00920810313075493,0.5238095238095238,0.46075985985953016,-0.37786839537196726,0.0061534666,1.2193659631310683
ridge_conditional_industry_ablation,research_holdout,汽车整车,1,0.03748828491096545,0.03748828491096545,1.0,0.03748828491096545,0.0,0.0057329154,
ridge_conditional_industry_ablation,research_holdout,橡胶,1,0.07177033492822993,0.07177033492822993,1.0,0.07177033492822993,0.0,0.0060802447,
ridge_conditional_industry_ablation,research_holdout,纺织,1,-0.048046699595868825,-0.048046699595868825,0.0,0.0,-0.048046699595868825,0.0060994877,0.0
ridge_conditional_industry_ablation,research_holdout,摩托车,1,-0.04699309891554393,-0.04699309891554393,0.0,0.0,-0.04699309891554393,0.006226609,0.0
